Time (s),EMG_Relaxed (mV),EMG_Contracted (mV)
4.159097568,-0.01948013,-0.04077733
4.159585897,-0.035002187,-0.048940786
4.160074226,-0.047906233,-0.044608326
4.160562555,-0.05930377,-0.04477462
4.161050884,-0.064889075,-0.059103458
4.161539213,-0.065619709,-0.084532973
4.162027542,-0.070564229,-0.104876572
4.162515871,-0.077318335,-0.098747762
4.1630042,-0.079233249,-0.065809975
4.163492529,-0.077695526,-0.038139336
4.163980858,-0.072584905,-0.039004873
4.164469186,-0.06113458,-0.052129968
4.164957515,-0.045252141,-0.051085041
4.165445844,-0.031394316,-0.032000815
4.165934173,-0.020109036,-0.011786316
4.166422502,-0.007002648,-0.002609415
4.166910831,0.006059751,0.00524495
4.16739916,0.01945934,0.027011529
4.167887489,0.036150503,0.060183234
4.168375818,0.049186327,0.088418383
4.168864147,0.055112906,0.102284021
4.169352476,0.06060543,0.104546893
4.169840805,0.068349954,0.100825312
4.170329134,0.074979131,0.095273481
4.170817463,0.077139393,0.090426411
4.171305792,0.078150751,0.084941826
4.171794121,0.079965963,0.075612496
4.172282449,0.07491324,0.06392718
4.172770778,0.062171111,0.049897043
4.173259107,0.048965066,0.028682627
4.173747436,0.035083782,0.004375336
4.174235765,0.01964756,-0.012708638
4.174724094,0.009060742,-0.020884935
4.175212423,0.001767231,-0.023646845
4.175700752,-0.014419536,-0.023665697
4.176189081,-0.036987772,-0.0260159
4.17667741,-0.051767109,-0.030726291
4.177165739,-0.059302937,-0.029199889
4.177654068,-0.067163405,-0.020923711
4.178142397,-0.074888801,-0.018521509
4.178630726,-0.078037586,-0.033620414
4.179119055,-0.076695937,-0.062678114
4.179607384,-0.076355264,-0.089664995
4.180095712,-0.076817444,-0.104089077
4.180584041,-0.072055763,-0.107283883
4.18107237,-0.061260105,-0.104066492
4.181560699,-0.048396651,-0.094508144
4.182049028,-0.035965523,-0.07729952
4.182537357,-0.023955239,-0.056069486
4.183025686,-0.010148217,-0.035474799
4.183514015,0.008635518,-0.015414154
4.184002344,0.028801483,0.007146023
4.184490673,0.042024424,0.031526497
4.184979002,0.050428242,0.055063667
4.185467331,0.059630627,0.07565612
4.18595566,0.068078688,0.088844413
4.186443989,0.073312588,0.093147267
4.186932318,0.07576522,0.092418593
4.187420647,0.078973095,0.088756924
4.187908975,0.08017499,0.081942945
4.188397304,0.07458808,0.070769153
4.188885633,0.066382224,0.054539583
4.189373962,0.058474158,0.038146948
4.189862291,0.050574386,0.026573194
4.19035062,0.039407059,0.018967366
4.190838949,0.022085049,0.012559759
4.191327278,0.006881734,0.004789156
4.191815607,-0.004831015,-0.004581809
4.192303936,-0.02117762,-0.015494425
4.192792265,-0.036548399,-0.028944669
4.193280594,-0.045347957,-0.044159829
4.193768923,-0.053930814,-0.060635771
4.194257252,-0.06341989,-0.07383067
4.194745581,-0.067903262,-0.075550333
4.19523391,-0.070021356,-0.06882656
4.195722238,-0.077911945,-0.0646958
4.196210567,-0.084443066,-0.060652105
4.196698896,-0.079549294,-0.048770284
4.197187225,-0.070892454,-0.037071787
4.197675554,-0.064636119,-0.031569741
4.198163883,-0.053683094,-0.022920589
4.198652212,-0.034934125,-0.009560985
4.199140541,-0.017652761,-0.000640125
4.19962887,-0.008058404,0.003126308
4.200117199,0.003325939,0.010779602
4.200605528,0.022719753,0.025757601
4.201093857,0.038327517,0.036572091
4.201582186,0.043412413,0.035977922
4.202070515,0.045116661,0.037195911
4.202558844,0.051454996,0.051105307
4.203047173,0.067542377,0.066600081
4.203535502,0.084116962,0.069336506
4.20402383,0.086063297,0.065486564
4.204512159,0.076148333,0.067099902
4.205000488,0.06762604,0.073756087
4.205488817,0.063943938,0.081004757
4.205977146,0.05641511,0.076239239
4.206465475,0.044296985,0.045245852
4.206953804,0.034245143,-0.001855737
4.207442133,0.023263391,-0.042485408
4.207930462,0.010102743,-0.063037715
4.208418791,-0.002188245,-0.062903908
4.20890712,-0.016413383,-0.058930515
4.209395449,-0.031978855,-0.068846391
4.209883778,-0.044925955,-0.086908813
4.210372107,-0.055000934,-0.09500754
4.210860436,-0.063816668,-0.090992843
4.211348765,-0.073663368,-0.084671663
4.211837093,-0.079285429,-0.078528932
4.212325422,-0.074263866,-0.068202132
4.212813751,-0.067197819,-0.052660203
4.21330208,-0.064646998,-0.044788817
4.213790409,-0.060672559,-0.057417925
4.214278738,-0.054157406,-0.075575267
4.214767067,-0.047280738,-0.071687699
4.215255396,-0.037188891,-0.04347588
4.215743725,-0.022039154,-0.014166955
4.216232054,-0.006036111,0.003478031
4.216720383,0.007371787,0.021513059
4.217208712,0.021744423,0.047355584
4.217697041,0.036367643,0.068799101
4.21818537,0.045682454,0.07691503
4.218673699,0.051757385,0.079755529
4.219162028,0.06064947,0.089594487
4.219650356,0.071801758,0.103535703
4.220138685,0.077383095,0.105964137
4.220627014,0.076846254,0.095485956
4.221115343,0.075058231,0.088429286
4.221603672,0.06745789,0.094721238
4.222092001,0.05569423,0.109144432
4.22258033,0.048045714,0.118534837
4.223068659,0.040202808,0.104550883
4.223556988,0.028917976,0.058851048
4.224045317,0.01595829,0.008044794
4.224533646,0.000570379,-0.013743478
4.225021975,-0.013540702,-0.012871022
4.225510304,-0.025245476,-0.015508564
4.225998633,-0.035588663,-0.026040305
4.226486962,-0.043415728,-0.034205105
4.226975291,-0.052929976,-0.038112867
4.227463619,-0.065624894,-0.045807662
4.227951948,-0.075744427,-0.061398904
4.228440277,-0.079006798,-0.076371913
4.228928606,-0.076648024,-0.081276441
4.229416935,-0.071411462,-0.078147204
4.229905264,-0.063578435,-0.07220976
4.230393593,-0.057889204,-0.065347214
4.230881922,-0.056389961,-0.060599459
4.231370251,-0.049480227,-0.05770286
4.23185858,-0.034050141,-0.049924072
4.232346909,-0.015493068,-0.034189979
4.232835238,0.003193038,-0.014658485
4.233323567,0.01742981,0.002736869
4.233811896,0.026730962,0.015774536
4.234300225,0.036335274,0.029506008
4.234788554,0.048074378,0.046995774
4.235276883,0.06068177,0.063052842
4.235765211,0.070565127,0.074629658
4.23625354,0.074499388,0.082986922
4.236741869,0.07439996,0.088337856
4.237230198,0.078314942,0.088395763
4.237718527,0.089708627,0.080226087
4.238206856,0.094490255,0.067109137
4.238695185,0.082206501,0.057346026
4.239183514,0.060846472,0.048356075
4.239671843,0.041381831,0.025728723
4.240160172,0.030808864,-0.008463359
4.240648501,0.02304762,-0.03116245
4.24113683,0.006736159,-0.031106461
4.241625159,-0.015278709,-0.022390444
4.242113488,-0.032478925,-0.025247446
4.242601817,-0.039830296,-0.04687678
4.243090146,-0.045880647,-0.075302511
4.243578474,-0.058377909,-0.089059868
4.244066803,-0.072665832,-0.084016325
4.244555132,-0.085031515,-0.074019073
4.245043461,-0.090456965,-0.065105992
4.24553179,-0.086121687,-0.058142912
4.246020119,-0.078632902,-0.057159428
4.246508448,-0.070768303,-0.05688605
4.246996777,-0.060267306,-0.04693087
4.247485106,-0.048140653,-0.028122767
4.247973435,-0.039528968,-0.009211205
4.248461764,-0.031988658,0.002747166
4.248950093,-0.01730236,0.004339074
4.249438422,-0.001246263,-0.000898491
4.249926751,0.011536439,-0.001842399
4.25041508,0.02872153,0.010111606
4.250903409,0.046794062,0.031621277
4.251391737,0.053388058,0.050086944
4.251880066,0.051364074,0.056214926
4.252368395,0.057189173,0.054306112
4.252856724,0.073193614,0.054156773
4.253345053,0.085194904,0.053296802
4.253833382,0.086945502,0.044052705
4.254321711,0.079694295,0.031727186
4.25481004,0.068277049,0.025968759
4.255298369,0.061791399,0.029660148
4.255786698,0.05923185,0.039469215
4.256275027,0.052250566,0.04707949
4.256763356,0.039536719,0.047227405
4.257251685,0.024519179,0.038633959
4.257740014,0.007515006,0.026598862
4.258228343,-0.011439106,0.022747877
4.258716672,-0.027602873,0.023905204
4.259205,-0.038988533,0.013472768
4.259693329,-0.048883435,-0.014326025
4.260181658,-0.061722427,-0.04729043
4.260669987,-0.078886032,-0.067709672
4.261158316,-0.092283259,-0.073060285
4.261646645,-0.09571433,-0.077197003
4.262134974,-0.090911934,-0.087805316
4.262623303,-0.082287093,-0.097768905
4.263111632,-0.076423335,-0.098384673
4.263599961,-0.07156555,-0.087891535
4.26408829,-0.063541793,-0.071459505
4.264576619,-0.052951924,-0.056760579
4.265064948,-0.038411528,-0.044969453
4.265553277,-0.023184366,-0.031044115
4.266041606,-0.01006312,-0.011953266
4.266529935,0.004641192,0.0077383
4.267018264,0.022171336,0.021173634
4.267506592,0.039437465,0.030855005
4.267994921,0.052913101,0.043636339
4.26848325,0.063282136,0.062438567
4.268971579,0.071399395,0.084536468
4.269459908,0.075662147,0.096588388
4.269948237,0.077315221,0.089078211
4.270436566,0.079394011,0.072602548
4.270924895,0.080715535,0.062108492
4.271413224,0.075317717,0.060508715
4.271901553,0.063142941,0.06107809
4.272389882,0.050777777,0.056682805
4.272878211,0.040532968,0.045373533
4.27336654,0.032408448,0.027974909
4.273854869,0.024771859,0.010513339
4.274343198,0.01312905,0.001534743
4.274831527,-0.003757593,-0.001661814
4.275319855,-0.024196627,-0.009297975
4.275808184,-0.04119319,-0.024832146
4.276296513,-0.049103676,-0.041416686
4.276784842,-0.054855927,-0.048155891
4.277273171,-0.062740201,-0.044972475
4.2777615,-0.068723466,-0.042619539
4.278249829,-0.07362844,-0.044939585
4.278738158,-0.07927423,-0.050246694
4.279226487,-0.081869069,-0.058433463
4.279714816,-0.077219165,-0.063390362
4.280203145,-0.066711526,-0.059261065
4.280691474,-0.054604217,-0.050842237
4.281179803,-0.041209343,-0.043683692
4.281668132,-0.027795641,-0.036642991
4.282156461,-0.01591136,-0.023583433
4.28264479,-0.00309226,-0.001039627
4.283133118,0.0078916,0.020217361
4.283621447,0.016246273,0.027933811
4.284109776,0.030046124,0.026697542
4.284598105,0.049935327,0.02906101
4.285086434,0.065569978,0.04215878
4.285574763,0.071084304,0.064361483
4.286063092,0.072835273,0.085256221
4.286551421,0.077170139,0.09440782
4.28703975,0.083116286,0.090358758
4.287528079,0.085926571,0.076884137
4.288016408,0.07828273,0.058156731
4.288504737,0.062928594,0.035462859
4.288993066,0.05127689,0.007863221
4.289481395,0.041284539,-0.021416081
4.289969724,0.024857026,-0.045336185
4.290458053,0.0083297,-0.056959851
4.290946381,-0.000545438,-0.056286604
4.29143471,-0.01122335,-0.052348279
4.291923039,-0.02930719,-0.053114568
4.292411368,-0.044036433,-0.058758654
4.292899697,-0.052903496,-0.064613937
4.293388026,-0.061604606,-0.069852219
4.293876355,-0.071222252,-0.07563913
4.294364684,-0.079360845,-0.075134099
4.294853013,-0.081108839,-0.064393551
4.295341342,-0.075831063,-0.053418273
4.295829671,-0.068307199,-0.048590138
4.296318,-0.063617396,-0.040759969
4.296806329,-0.061876133,-0.030066903
4.297294658,-0.059064788,-0.036154252
4.297782987,-0.053169426,-0.053703095
4.298271316,-0.039285148,-0.045149478
4.298759644,-0.015751762,-0.005393534
4.299247973,0.00841939,0.023242694
4.299736302,0.024911787,0.0185161
4.300224631,0.033658163,0.006913533
4.30071296,0.043163432,0.008627352
4.301201289,0.058675019,0.019196882
4.301689618,0.072814952,0.045518376
4.302177947,0.077953153,0.087268444
4.302666276,0.078159307,0.117317339
4.303154605,0.080614414,0.121675422
4.303642934,0.082660886,0.113895229
4.304131263,0.080021932,0.108577746
4.304619592,0.073048763,0.105737885
4.305107921,0.061664995,0.097658044
4.30559625,0.050914952,0.08350868
4.306084579,0.043307822,0.065055291
4.306572908,0.032021605,0.03877704
4.307061236,0.016644692,0.010799982
4.307549565,0.000224797,-0.006467884
4.308037894,-0.017621289,-0.015148681
4.308526223,-0.032798709,-0.023569498
4.309014552,-0.041410782,-0.034461702
4.309502881,-0.048696222,-0.048505623
4.30999121,-0.061383248,-0.063962803
4.310479539,-0.074077585,-0.078133602
4.310967868,-0.078048816,-0.089684175
4.311456197,-0.077385727,-0.093920076
4.311944526,-0.078968119,-0.086310117
4.312432855,-0.078732629,-0.070537948
4.312921184,-0.070055892,-0.053819071
4.313409513,-0.057246523,-0.041259161
4.313897842,-0.049136715,-0.036997635
4.314386171,-0.043148865,-0.041825577
4.314874499,-0.033723196,-0.049546341
4.315362828,-0.021139391,-0.049886069
4.315851157,-0.002167889,-0.035859839
4.316339486,0.020673549,-0.010160129
4.316827815,0.035969605,0.013421861
4.317316144,0.041560908,0.023537566
4.317804473,0.046964781,0.026769611
4.318292802,0.062275314,0.036385882
4.318781131,0.080668109,0.053936099
4.31926946,0.085731285,0.072145724
4.319757789,0.08127892,0.085545922
4.320246118,0.079283131,0.092952559
4.320734447,0.077711143,0.093631556
4.321222776,0.07050362,0.086138594
4.321711105,0.057893185,0.073886222
4.322199434,0.044602793,0.065930333
4.322687762,0.033084432,0.062743863
4.323176091,0.023297469,0.050881556
4.32366442,0.013249478,0.024696144
4.324152749,0.000340293,-0.002799014
4.324641078,-0.013530737,-0.022563831
4.325129407,-0.027721237,-0.041791847
4.325617736,-0.042108283,-0.064790941
4.326106065,-0.055810152,-0.082694052
4.326594394,-0.07033748,-0.085008986
4.327082723,-0.079616738,-0.072909547
4.327571052,-0.078798227,-0.062685888
4.328059381,-0.077081394,-0.066648532
4.32854771,-0.080314944,-0.074817038
4.329036039,-0.082089876,-0.0713925
4.329524368,-0.078040677,-0.057469184
4.330012697,-0.071013437,-0.040599352
4.330501025,-0.059017689,-0.020832223
4.330989354,-0.03865601,-0.002863902
4.331477683,-0.019352174,0.005271136
4.331966012,-0.008614031,0.009780636
4.332454341,0.000498569,0.020986973
4.33294267,0.015048185,0.034868852
4.333430999,0.03310579,0.040628108
4.333919328,0.04836294,0.03889836
4.334407657,0.06041196,0.043005834
4.334895986,0.070147841,0.060441529
4.335384315,0.073727667,0.082815755
4.335872644,0.075936557,0.098128525
4.336360973,0.082922118,0.102081847
4.336849302,0.085660109,0.093203207
4.337337631,0.075173221,0.069939996
4.33782596,0.062175933,0.042970672
4.338314289,0.060282457,0.030681059
4.338802617,0.060621869,0.032519068
4.339290946,0.050616815,0.034881212
4.339779275,0.033142021,0.033193051
4.340267604,0.013964761,0.022313882
4.340755933,-0.004466271,-0.003520838
4.341244262,-0.022459226,-0.03462999
4.341732591,-0.038738387,-0.057391157
4.34222092,-0.050022247,-0.069467225
4.342709249,-0.055484485,-0.075166121
4.343197578,-0.057847564,-0.077670296
4.343685907,-0.066800814,-0.078121081
4.344174236,-0.081692325,-0.07963064
4.344662565,-0.08847137,-0.080465724
4.345150894,-0.08734682,-0.073271359
4.345639223,-0.086946401,-0.062262408
4.346127552,-0.08631542,-0.055888907
4.34661588,-0.077829784,-0.048037343
4.347104209,-0.058623764,-0.031595513
4.347592538,-0.037532851,-0.012487046
4.348080867,-0.019809906,0.006878181
4.348569196,-0.004354433,0.036411903
4.349057525,0.006298263,0.07088426
4.349545854,0.015761526,0.079219889
4.350034183,0.029881212,0.045365894
4.350522512,0.045587277,-0.00187589
4.351010841,0.058801462,-0.018489991
4.35149917,0.068267104,0.006598679
4.351987499,0.072710208,0.045689794
4.352475828,0.073761369,0.067840872
4.352964157,0.077678637,0.068244874
4.353452486,0.083222446,0.063726248
4.353940815,0.078737228,0.064388111
4.354429143,0.065291669,0.061499922
4.354917472,0.055196706,0.051628425
4.355405801,0.046930806,0.046705864
4.35589413,0.034935862,0.047292452
4.356382459,0.023847118,0.038091342
4.356870788,0.014779318,0.014400134
4.357359117,0.001494537,-0.013709992
4.357847446,-0.017498819,-0.037145459
4.358335775,-0.035908732,-0.051655828
4.358824104,-0.049482103,-0.057840453
4.359312433,-0.058512522,-0.062871235
4.359800762,-0.063794038,-0.074979543
4.360289091,-0.069781608,-0.093494589
4.36077742,-0.079738633,-0.105662648
4.361265749,-0.088098087,-0.103077912
4.361754078,-0.086822289,-0.094529905
4.362242406,-0.075328467,-0.09248723
4.362730735,-0.061655633,-0.095987088
4.363219064,-0.052441578,-0.093440371
4.363707393,-0.045478569,-0.078427595
4.364195722,-0.035878871,-0.052844639
4.364684051,-0.023677214,-0.021357133
4.36517238,-0.010329002,0.006713138
4.365660709,0.005656742,0.025342043
4.366149038,0.022279763,0.041768736
4.366637367,0.034528697,0.062846999
4.367125696,0.043028916,0.081370222
4.367614025,0.050991258,0.085889723
4.368102354,0.060856416,0.079960918
4.368590683,0.072534149,0.081699989
4.369079012,0.082338852,0.094431474
4.369567341,0.088149081,0.101231524
4.370055669,0.087633728,0.096832944
4.370543998,0.080068403,0.091150544
4.371032327,0.068461619,0.086657991
4.371520656,0.056994328,0.076157988
4.372008985,0.050306576,0.055512081
4.372497314,0.042951533,0.03177387
4.372985643,0.026325722,0.014860789
4.373473972,0.005115307,0.003333256
4.373962301,-0.011787475,-0.010077009
4.37445063,-0.020856898,-0.025206381
4.374938959,-0.028684649,-0.03522734
4.375427288,-0.043810635,-0.038567498
4.375915617,-0.059326775,-0.044034327
4.376403946,-0.066397157,-0.058235411
4.376892275,-0.066942438,-0.077060452
4.377380604,-0.065507547,-0.090632687
4.377868933,-0.065268781,-0.091087466
4.378357261,-0.067548777,-0.082153928
4.37884559,-0.073144178,-0.075902422
4.379333919,-0.074678691,-0.076211328
4.379822248,-0.063416728,-0.074521113
4.380310577,-0.047894605,-0.066002831
4.380798906,-0.03784849,-0.055879976
4.381287235,-0.028396743,-0.044432609
4.381775564,-0.014478865,-0.027256126
4.382263893,-0.000653647,-0.004207307
4.382752222,0.011181951,0.022418517
4.383240551,0.027359843,0.048723744
4.38372888,0.04661021,0.070233631
4.384217209,0.061045883,0.082999446
4.384705538,0.069719416,0.088060369
4.385193867,0.07391924,0.090790029
4.385682196,0.075370823,0.093168944
4.386170524,0.075114643,0.0971162
4.386658853,0.070714647,0.103408158
4.387147182,0.06571272,0.103606217
4.387635511,0.064089962,0.086681553
4.38812384,0.062545826,0.058982352
4.388612169,0.056603432,0.043176774
4.389100498,0.045649685,0.045167743
4.389588827,0.032532775,0.048137612
4.390077156,0.015807906,0.041524705
4.390565485,-0.002921548,0.026630291
4.391053814,-0.01893703,0.006794622
4.391542143,-0.036955118,-0.013308095
4.392030472,-0.055235497,-0.030500836
4.392518801,-0.063714163,-0.044290887
4.39300713,-0.064760292,-0.054060352
4.393495459,-0.068542322,-0.058428381
4.393983787,-0.0774335,-0.059099906
4.394472116,-0.083131402,-0.064076492
4.394960445,-0.081434083,-0.075618057
4.395448774,-0.077909639,-0.085241814
4.395937103,-0.071920102,-0.088290257
4.396425432,-0.059237384,-0.083108043
4.396913761,-0.044763985,-0.069181599
4.39740209,-0.034407417,-0.055581815
4.397890419,-0.024203376,-0.047369797
4.398378748,-0.008621749,-0.034468119
4.398867077,0.008788815,-0.014487965
4.399355406,0.023339329,-0.005931909
4.399843735,0.035370367,-0.015059251
4.400332064,0.047083894,-0.019226226
4.400820393,0.059408669,-0.001173585
4.401308722,0.068872903,0.028875141
4.40179705,0.07377334,0.051927523
4.402285379,0.075682353,0.064120886
4.402773708,0.07548581,0.072488466
4.403262037,0.077674309,0.079786756
4.403750366,0.081957606,0.081190108
4.404238695,0.079222567,0.071330019
4.404727024,0.068139327,0.055484063
4.405215353,0.055294049,0.044922356
4.405703682,0.042140763,0.042097646
4.406192011,0.025987313,0.03855912
4.40668034,0.00866843,0.025191358
4.407168669,-0.007023239,0.002724771
4.407656998,-0.023522499,-0.022150578
4.408145327,-0.039829315,-0.046178876
4.408633656,-0.051858017,-0.067466108
4.409121985,-0.060371848,-0.083695575
4.409610314,-0.06684795,-0.095245632
4.410098642,-0.074776717,-0.103333753
4.410586971,-0.085577432,-0.106914034
4.4110753,-0.089559695,-0.104633082
4.411563629,-0.084071494,-0.096462703
4.412051958,-0.078786908,-0.082352675
4.412540287,-0.075375144,-0.064518623
4.413028616,-0.067411053,-0.045363935
4.413516945,-0.052830206,-0.023214637
4.414005274,-0.037248015,0.002346115
4.414493603,-0.022670081,0.027587249
4.414981932,-0.007453276,0.047201033
4.415470261,0.003539708,0.057117332
4.41595859,0.012724421,0.059303332
4.416446919,0.027705597,0.064810109
4.416935248,0.044760446,0.083357823
4.417423577,0.058025078,0.107554532
4.417911905,0.064591024,0.121347938
4.418400234,0.067868587,0.118802129
4.418888563,0.076171977,0.102774768
4.419376892,0.084717799,0.071805212
4.419865221,0.083409048,0.028404174
4.42035355,0.07273033,-0.002458878
4.420841879,0.061077029,-0.002872823
4.421330208,0.054663575,0.007765084
4.421818537,0.048164938,0.007833208
4.422306866,0.038191651,0.001594704
4.422795195,0.026772844,0.000274226
4.423283524,0.01171923,0.002245397
4.423771853,-0.003776375,-0.004123915
4.424260182,-0.015850034,-0.019561792
4.424748511,-0.028474038,-0.032334541
4.42523684,-0.042971311,-0.040891501
4.425725168,-0.056253457,-0.055330284
4.426213497,-0.068167508,-0.080448664
4.426701826,-0.078872321,-0.107982181
4.427190155,-0.083630228,-0.124705116
4.427678484,-0.079466112,-0.125647566
4.428166813,-0.071023236,-0.116116433
4.428655142,-0.065730392,-0.106027181
4.429143471,-0.064634987,-0.103198139
4.4296318,-0.058537118,-0.104090122
4.430120129,-0.043102141,-0.092397143
4.430608458,-0.028472881,-0.061957935
4.431096787,-0.017683853,-0.030288462
4.431585116,-0.000919928,-0.00969723
4.432073445,0.019784902,0.012686253
4.432561774,0.032807512,0.049617896
4.433050103,0.040304244,0.08994728
4.433538431,0.050508436,0.114306129
4.43402676,0.059012732,0.118891519
4.434515089,0.063725006,0.115349412
4.435003418,0.072965888,0.115961357
4.435491747,0.082947412,0.11984212
4.435980076,0.08566014,0.114900527
4.436468405,0.085123239,0.099831589
4.436956734,0.081111267,0.08910052
4.437445063,0.072798834,0.085299691
4.437933392,0.066062137,0.076629214
4.438421721,0.058491241,0.059984355
4.43891005,0.044585502,0.044005974
4.439398379,0.024431633,0.039307938
4.439886708,0.00228725,0.044476303
4.440375037,-0.016738027,0.042682666
4.440863366,-0.034252663,0.019968906
4.441351695,-0.048302554,-0.017885922
4.441840023,-0.054564681,-0.048081122
4.442328352,-0.060263773,-0.054813786
4.442816681,-0.068496456,-0.047710744
4.44330501,-0.074259192,-0.048632211
4.443793339,-0.077984846,-0.063683655
4.444281668,-0.081111927,-0.076965455
4.444769997,-0.080770666,-0.078019728
4.445258326,-0.07301148,-0.076253853
4.445746655,-0.061474373,-0.07582259
4.446234984,-0.054332976,-0.064976215
4.446723313,-0.048406095,-0.044292892
4.447211642,-0.036109421,-0.03281606
4.447699971,-0.019723579,-0.035228751
4.4481883,-0.005614383,-0.038636331
4.448676629,0.00677655,-0.036522147
4.449164958,0.021687611,-0.028263259
4.449653286,0.034872724,-0.01256107
4.450141615,0.044417455,0.008433369
4.450629944,0.055241816,0.027702198
4.451118273,0.063370876,0.040210997
4.451606602,0.067185046,0.050077357
4.452094931,0.073542123,0.06248564
4.45258326,0.082252818,0.07718454
4.453071589,0.085389447,0.092786273
4.453559918,0.077769607,0.102510277
4.454048247,0.064831782,0.098633563
4.454536576,0.054371544,0.086503538
4.455024905,0.047142364,0.075353082
4.455513234,0.03849187,0.063694851
4.456001563,0.024553755,0.045471978
4.456489892,0.008050857,0.021231179
4.456978221,-0.010943357,-0.000538914
4.457466549,-0.031417271,-0.015541926
4.457954878,-0.044865848,-0.029697108
4.458443207,-0.051459062,-0.043301117
4.458931536,-0.058721529,-0.05309686
4.459419865,-0.068869468,-0.064541752
4.459908194,-0.076713717,-0.077356451
4.460396523,-0.076764205,-0.083860357
4.460884852,-0.07297749,-0.084818585
4.461373181,-0.071535692,-0.085020699
4.46186151,-0.073138941,-0.086147259
4.462349839,-0.073654618,-0.088647537
4.462838168,-0.06707646,-0.087392757
4.463326497,-0.052676881,-0.073285205
4.463814826,-0.034345307,-0.047622283
4.464303155,-0.0181394,-0.026052605
4.464791484,-0.007325939,-0.017403415
4.465279812,0.002942849,-0.009531191
4.465768141,0.017336539,0.010225407
4.46625647,0.036320155,0.036089113
4.466744799,0.055947947,0.05603065
4.467233128,0.068067597,0.069141462
4.467721457,0.07207613,0.08055045
4.468209786,0.073997515,0.089077917
4.468698115,0.074698008,0.090821032
4.469186444,0.073502093,0.090270395
4.469674773,0.073961938,0.094754653
4.470163102,0.076646272,0.099090583
4.470651431,0.0742919,0.090710485
4.47113976,0.064232644,0.071423873
4.471628089,0.051547537,0.058464725
4.472116418,0.036621395,0.058692471
4.472604747,0.019854218,0.058619602
4.473093075,0.005098313,0.041233725
4.473581404,-0.00740529,0.003185748
4.474069733,-0.019986117,-0.038517606
4.474558062,-0.035604438,-0.063000545
4.475046391,-0.049289645,-0.070472927
4.47553472,-0.05477569,-0.072922136
4.476023049,-0.059372863,-0.072807072
4.476511378,-0.068292359,-0.07027899
4.476999707,-0.078765219,-0.06913991
4.477488036,-0.087555888,-0.070266363
4.477976365,-0.088510897,-0.074406747
4.478464694,-0.079949373,-0.080365963
4.478953023,-0.068453734,-0.083675104
4.479441352,-0.060628668,-0.080665594
4.479929681,-0.053754465,-0.06931157
4.48041801,-0.04125007,-0.053970398
4.480906339,-0.026743398,-0.038896245
4.481394667,-0.012979277,-0.02127404
4.481882996,0.005249452,-0.001950051
4.482371325,0.02652917,0.013388195
4.482859654,0.042635435,0.024256823
4.483347983,0.051950565,0.031943226
4.483836312,0.062779732,0.037154228
4.484324641,0.076466478,0.045380328
4.48481297,0.083840867,0.057967269
4.485301299,0.08185834,0.067952234
4.485789628,0.07330782,0.070660446
4.486277957,0.065194244,0.069563194
4.486766286,0.063308677,0.071595822
4.487254615,0.062086019,0.077631959
4.487742944,0.055404788,0.081034477
4.488231273,0.042886683,0.072015317
4.488719602,0.029731856,0.048597235
4.48920793,0.020238149,0.020779677
4.489696259,0.007821576,-0.000989626
4.490184588,-0.00879309,-0.013480339
4.490672917,-0.021904329,-0.024366427
4.491161246,-0.032601197,-0.040178801
4.491649575,-0.0456484,-0.052661546
4.492137904,-0.058841742,-0.053214984
4.492626233,-0.06762672,-0.042055648
4.493114562,-0.071403478,-0.025834602
4.493602891,-0.07300253,-0.019337863
4.49409122,-0.075234577,-0.032657116
4.494579549,-0.074938747,-0.055826879
4.495067878,-0.066207081,-0.068359544
4.495556207,-0.055240864,-0.064396149
4.496044536,-0.048823762,-0.055940285
4.496532865,-0.042427537,-0.048284724
4.497021193,-0.033647305,-0.036341151
4.497509522,-0.021389325,-0.021915367
4.497997851,-0.005927244,-0.008562906
4.49848618,0.009736921,0.004365174
4.498974509,0.027672792,0.010352024
4.499462838,0.046767415,0.002079629
4.499951167,0.059640718,-0.012111148
4.500439496,0.064751349,-0.018421329
4.500927825,0.067740154,-0.015413983
4.501416154,0.070062925,-0.010237664
4.501904483,0.068569699,-0.004100184
4.502392812,0.066836478,0.01139769
4.502881141,0.067080601,0.036421264
4.50336947,0.063228467,0.055636633
4.503857799,0.054942426,0.061114323
4.504346128,0.04785826,0.061716145
4.504834456,0.044089649,0.064958307
4.505322785,0.038676605,0.061391909
4.505811114,0.02403309,0.039216288
4.506299443,0.001184621,0.006875902
4.506787772,-0.020936175,-0.022485772
4.507276101,-0.033951215,-0.044788049
4.50776443,-0.039699824,-0.052823925
4.508252759,-0.046901934,-0.0481158
4.508741088,-0.055833927,-0.050449648
4.509229417,-0.064440036,-0.065606622
4.509717746,-0.074492523,-0.074413103
4.510206075,-0.081834979,-0.068781593
4.510694404,-0.08016545,-0.062233489
4.511182733,-0.072882026,-0.06202512
4.511671062,-0.068859629,-0.06255437
4.512159391,-0.067872832,-0.06038909
4.51264772,-0.062068645,-0.055763016
4.513136048,-0.050598031,-0.047154411
4.513624377,-0.036683603,-0.032692429
4.514112706,-0.019299057,-0.013955256
4.514601035,0.001901736,0.004165837
4.515089364,0.022044498,0.017530747
4.515577693,0.033101257,0.027844514
4.516066022,0.036405024,0.041314834
4.516554351,0.042780828,0.058163492
4.51704268,0.055648692,0.073235376
